path,location,category,tracked,size,sha256_if_reasonable,current_role,recommended_action,reason
code/01_classical_graph_llm/multitarget_scene_dataset.py,server,source,False,12452,ba7dbda7c123b8dbc61cc4bc637752187f6364bd45576a91841a90d57a683ca2,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/01_classical_graph_llm/plot_joint_interaction_nature.py,github,source,True,11608,714f53440421364076d459ed8f5cbacf7577cbb4ca8f468eb42c7ce2c3bbc397,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/01_classical_graph_llm/plot_joint_interaction_nature.py,windows,source,False,11608,714f53440421364076d459ed8f5cbacf7577cbb4ca8f468eb42c7ce2c3bbc397,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/01_classical_graph_llm/plot_joint_interaction_nature.py,server,source,False,11608,714f53440421364076d459ed8f5cbacf7577cbb4ca8f468eb42c7ce2c3bbc397,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/01_classical_graph_llm/plot_multitarget_joint_trajectory_nature.py,github,source,True,13934,5e4e28a8cb200fe51a14c4c3929b6211857de5391a42f59848e2c2a2121c23f3,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/01_classical_graph_llm/plot_multitarget_joint_trajectory_nature.py,windows,source,False,13934,5e4e28a8cb200fe51a14c4c3929b6211857de5391a42f59848e2c2a2121c23f3,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/01_classical_graph_llm/plot_multitarget_joint_trajectory_nature.py,server,source,False,13934,5e4e28a8cb200fe51a14c4c3929b6211857de5391a42f59848e2c2a2121c23f3,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/01_classical_graph_llm/plot_multitarget_snr_results.py,github,source,True,14512,7a44fd9956e24b66edd1bc2d2a80ff0d28e322c39436ee901b6bf2048d3e4d78,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/01_classical_graph_llm/plot_multitarget_snr_results.py,windows,source,False,14512,7a44fd9956e24b66edd1bc2d2a80ff0d28e322c39436ee901b6bf2048d3e4d78,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/01_classical_graph_llm/plot_multitarget_snr_results.py,server,source,False,14512,7a44fd9956e24b66edd1bc2d2a80ff0d28e322c39436ee901b6bf2048d3e4d78,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/01_classical_graph_llm/run_multitarget_ablation.py,github,source,True,7827,1729eadc8314d3b63f345ffb21edbe2c932c826a742933ef6a49f1c6a07e32ad,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/01_classical_graph_llm/run_multitarget_ablation.py,windows,source,False,7827,1729eadc8314d3b63f345ffb21edbe2c932c826a742933ef6a49f1c6a07e32ad,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/01_classical_graph_llm/run_multitarget_ablation.py,server,source,False,7827,1729eadc8314d3b63f345ffb21edbe2c932c826a742933ef6a49f1c6a07e32ad,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/01_classical_graph_llm/run_multitarget_comparisons.py,github,source,True,8193,95cf1daa1ce1d1c5a4b2b5f0ccb7df36d6cf3f45872e755a53359274deea3293,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/01_classical_graph_llm/run_multitarget_comparisons.py,windows,source,False,8193,95cf1daa1ce1d1c5a4b2b5f0ccb7df36d6cf3f45872e755a53359274deea3293,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/01_classical_graph_llm/run_multitarget_comparisons.py,server,source,False,8193,95cf1daa1ce1d1c5a4b2b5f0ccb7df36d6cf3f45872e755a53359274deea3293,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/01_classical_graph_llm/run_multitarget_experiment.py,github,source,True,15560,8e592afcbc2402bf454a9ee74c19fb2dc1a878793ee12766743ee1443721804b,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/01_classical_graph_llm/run_multitarget_experiment.py,windows,source,False,15560,8e592afcbc2402bf454a9ee74c19fb2dc1a878793ee12766743ee1443721804b,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/01_classical_graph_llm/run_multitarget_experiment.py,server,source,False,15560,8e592afcbc2402bf454a9ee74c19fb2dc1a878793ee12766743ee1443721804b,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/01_classical_graph_llm/run_multitarget_graph_llm.py,github,source,True,10917,3304cc6d77ef99515fac3a143fe61dc03b82cda7c7ec2d0643a4c75edf5952d7,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/01_classical_graph_llm/run_multitarget_graph_llm.py,windows,source,False,10917,3304cc6d77ef99515fac3a143fe61dc03b82cda7c7ec2d0643a4c75edf5952d7,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/01_classical_graph_llm/run_multitarget_graph_llm.py,server,source,False,10917,3304cc6d77ef99515fac3a143fe61dc03b82cda7c7ec2d0643a4c75edf5952d7,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/01_classical_graph_llm/run_multitarget_snr_evaluation.py,github,source,True,10050,c9dc366efd7337e512400415858352666047ac49084d69e420a9ca26e6a31513,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/01_classical_graph_llm/run_multitarget_snr_evaluation.py,windows,source,False,10050,c9dc366efd7337e512400415858352666047ac49084d69e420a9ca26e6a31513,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/01_classical_graph_llm/run_multitarget_snr_evaluation.py,server,source,False,10050,c9dc366efd7337e512400415858352666047ac49084d69e420a9ca26e6a31513,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/01_classical_graph_llm/select_joint_vs_independent_scene.py,github,source,True,22557,27feb7b842aaaf83546b3a7336329b7d149ff48186964087a387fd052ecc1e37,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/01_classical_graph_llm/select_joint_vs_independent_scene.py,windows,source,False,22557,27feb7b842aaaf83546b3a7336329b7d149ff48186964087a387fd052ecc1e37,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/01_classical_graph_llm/select_joint_vs_independent_scene.py,server,source,False,22557,27feb7b842aaaf83546b3a7336329b7d149ff48186964087a387fd052ecc1e37,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/01_classical_graph_llm/target_interaction_graph.py,github,source,True,9422,9bc4cc0201052ea9083d19fb4d278319a7458c5a703906ccb57ca3228bc8bdb2,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/01_classical_graph_llm/target_interaction_graph.py,windows,source,False,9422,9bc4cc0201052ea9083d19fb4d278319a7458c5a703906ccb57ca3228bc8bdb2,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/01_classical_graph_llm/target_interaction_graph.py,server,source,False,9422,9bc4cc0201052ea9083d19fb4d278319a7458c5a703906ccb57ca3228bc8bdb2,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/ablation_model.py,github,source,True,1115,c8da04291c8578b6fee30375b9e167611f9da478d5b8630c600c4a88ef69c9e4,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/ablation_model.py,windows,source,False,1115,c8da04291c8578b6fee30375b9e167611f9da478d5b8630c600c4a88ef69c9e4,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/ablation_model.py,server,source,False,1115,c8da04291c8578b6fee30375b9e167611f9da478d5b8630c600c4a88ef69c9e4,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/analyze_angle_scale.py,github,source,True,5679,8467e8a99b855820fb0b2cdef8e5f810a1b8933b985c54a9eef277811e7d9549,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/analyze_angle_scale.py,windows,source,False,5679,8467e8a99b855820fb0b2cdef8e5f810a1b8933b985c54a9eef277811e7d9549,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/analyze_angle_scale.py,server,source,False,5679,8467e8a99b855820fb0b2cdef8e5f810a1b8933b985c54a9eef277811e7d9549,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/analyze_converged_results.py,github,source,True,2936,937e107caaa3dae903172dee0f6021c0beccf6bca17bc91068a66a869dc44908,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/analyze_converged_results.py,windows,source,False,2936,937e107caaa3dae903172dee0f6021c0beccf6bca17bc91068a66a869dc44908,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/analyze_converged_results.py,server,source,False,2936,937e107caaa3dae903172dee0f6021c0beccf6bca17bc91068a66a869dc44908,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/analyze_dual_core.py,github,source,True,6673,3573ba64eff92f1485df89808b44b027f6e8d1a2c9cb2e38e208ea33b3eef2a8,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/analyze_dual_core.py,windows,source,False,6673,3573ba64eff92f1485df89808b44b027f6e8d1a2c9cb2e38e208ea33b3eef2a8,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/analyze_dual_core.py,server,source,False,6673,3573ba64eff92f1485df89808b44b027f6e8d1a2c9cb2e38e208ea33b3eef2a8,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/analyze_fusion_bootstrap.py,github,source,True,3277,3c2c64a00e99d0f581cf427910969bb53542f837111e736a55bf15b50b569e90,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/analyze_fusion_bootstrap.py,windows,source,False,3277,3c2c64a00e99d0f581cf427910969bb53542f837111e736a55bf15b50b569e90,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/analyze_fusion_bootstrap.py,server,source,False,3277,3c2c64a00e99d0f581cf427910969bb53542f837111e736a55bf15b50b569e90,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/analyze_interaction_strata.py,github,source,True,3883,83f4b420b807dcc835892a7f3c8027577d65d7e4fb6979e4cb237e65bd74475c,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/analyze_interaction_strata.py,windows,source,False,3883,83f4b420b807dcc835892a7f3c8027577d65d7e4fb6979e4cb237e65bd74475c,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/analyze_interaction_strata.py,server,source,False,3883,83f4b420b807dcc835892a7f3c8027577d65d7e4fb6979e4cb237e65bd74475c,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/analyze_mechanism_ablation.py,github,source,True,3207,5fb717398baad754d8622111c88cff0a43a6a42de39dabb74ba300dee50fb0de,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/analyze_mechanism_ablation.py,windows,source,False,3207,5fb717398baad754d8622111c88cff0a43a6a42de39dabb74ba300dee50fb0de,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/analyze_mechanism_ablation.py,server,source,False,3207,5fb717398baad754d8622111c88cff0a43a6a42de39dabb74ba300dee50fb0de,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/analyze_routed_complexity.py,github,source,True,3907,8e9598ae34af782834fb1991c7e50814b1c5dd520a9c1578c465aa2d9eff8fcf,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/analyze_routed_complexity.py,windows,source,False,3907,8e9598ae34af782834fb1991c7e50814b1c5dd520a9c1578c465aa2d9eff8fcf,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/analyze_routed_complexity.py,server,source,False,3907,8e9598ae34af782834fb1991c7e50814b1c5dd520a9c1578c465aa2d9eff8fcf,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/analyze_value_modulation.py,github,source,True,5970,48cce15155ebdf274dae357dfc0f8a0013073b7eca0e9a6b864cbad3732a0209,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/analyze_value_modulation.py,windows,source,False,5970,48cce15155ebdf274dae357dfc0f8a0013073b7eca0e9a6b864cbad3732a0209,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/analyze_value_modulation.py,server,source,False,5970,48cce15155ebdf274dae357dfc0f8a0013073b7eca0e9a6b864cbad3732a0209,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/angle_scaled_model.py,github,source,True,2272,4bc37396df55cdd60da2bf7e9aebeb5d136769a8bc8c318ba1f3294719297d9d,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/angle_scaled_model.py,windows,source,False,2272,4bc37396df55cdd60da2bf7e9aebeb5d136769a8bc8c318ba1f3294719297d9d,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/angle_scaled_model.py,server,source,False,2272,4bc37396df55cdd60da2bf7e9aebeb5d136769a8bc8c318ba1f3294719297d9d,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/attention_routed_fusion_model.py,github,source,True,3971,eba6ef5006ff4e4ac7d64918ba13a8543f284626742cf3e95529ae1e32cd0962,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/attention_routed_fusion_model.py,windows,source,False,3971,eba6ef5006ff4e4ac7d64918ba13a8543f284626742cf3e95529ae1e32cd0962,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/attention_routed_fusion_model.py,server,source,False,3971,eba6ef5006ff4e4ac7d64918ba13a8543f284626742cf3e95529ae1e32cd0962,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/benchmark_complexity.py,github,source,True,4464,a0c5fec0ab75bcb057945d0ae9a85bb0afa7a5a3c567146eba10fc9cfd73ab53,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/benchmark_complexity.py,windows,source,False,4464,a0c5fec0ab75bcb057945d0ae9a85bb0afa7a5a3c567146eba10fc9cfd73ab53,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/benchmark_complexity.py,server,source,False,4464,a0c5fec0ab75bcb057945d0ae9a85bb0afa7a5a3c567146eba10fc9cfd73ab53,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/bootstrap_complexity_strata.py,github,source,True,3490,ec14f6f62d71b369c17808a6e1dfa04f8b74e18579106250dc7937048cbd8843,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/bootstrap_complexity_strata.py,windows,source,False,3490,ec14f6f62d71b369c17808a6e1dfa04f8b74e18579106250dc7937048cbd8843,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/bootstrap_complexity_strata.py,server,source,False,3490,ec14f6f62d71b369c17808a6e1dfa04f8b74e18579106250dc7937048cbd8843,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/02_pennylane_qgnn_core/bootstrap_routed_high.py,github,source,True,2901,0817886be1eeae66a2296a140f57a90384a33cdd26691adf1ea28d44756b7b90,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/02_pennylane_qgnn_core/bootstrap_routed_high.py,windows,source,False,2901,0817886be1eeae66a2296a140f57a90384a33cdd26691adf1ea28d44756b7b90,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/02_pennylane_qgnn_core/bootstrap_routed_high.py,server,source,False,2901,0817886be1eeae66a2296a140f57a90384a33cdd26691adf1ea28d44756b7b90,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
