split,episode,episode_id,density,snr,slot,window_index,origin_ms,origin_before_ms,gt_before,gt_after,masked_positions,masked_first_origin_ms,masked_last_origin_ms,masked_labelled_cells_nominal
train,10,s0_t1118935740200_a59,high,-5.0,7,14,1118935750100,1118935749600,62,63,3,1118935749600,1118935750600,2
train,11,s0_t1118935760200_a58,high,-5.0,3,12,1118935769100,1118935768600,56,52,3,1118935768600,1118935769600,2
train,11,s0_t1118935760200_a58,high,0.0,4,12,1118935769100,1118935768600,56,52,3,1118935768600,1118935769600,2
train,11,s0_t1118935760200_a58,high,0.0,5,20,1118935773100,1118935772600,58,59,3,1118935772600,1118935773600,3
train,11,s0_t1118935760200_a58,high,5.0,4,12,1118935769100,1118935768600,56,52,3,1118935768600,1118935769600,2
train,11,s0_t1118935760200_a58,high,10.0,6,12,1118935769100,1118935768600,56,52,3,1118935768600,1118935769600,2
train,11,s0_t1118935760200_a58,high,15.0,6,12,1118935769100,1118935768600,56,52,3,1118935768600,1118935769600,2
train,11,s0_t1118935760200_a58,high,20.0,6,12,1118935769100,1118935768600,56,52,3,1118935768600,1118935769600,2
train,12,s0_t1118935760200_a79,high,-5.0,7,9,1118935767600,1118935767100,77,79,3,1118935767100,1118935768100,2
train,12,s0_t1118935760200_a79,high,-5.0,0,18,1118935772100,1118935771600,72,79,3,1118935771600,1118935772600,3
train,12,s0_t1118935760200_a79,high,0.0,5,1,1118935763600,1118935763100,80,76,3,1118935763100,1118935764100,2
train,12,s0_t1118935760200_a79,high,0.0,1,18,1118935772100,1118935771600,72,79,3,1118935771600,1118935772600,3
train,12,s0_t1118935760200_a79,high,5.0,5,1,1118935763600,1118935763100,80,76,3,1118935763100,1118935764100,2
train,12,s0_t1118935760200_a79,high,5.0,3,19,1118935772600,1118935772100,72,79,3,1118935772100,1118935773100,2
train,12,s0_t1118935760200_a79,high,10.0,5,1,1118935763600,1118935763100,80,76,3,1118935763100,1118935764100,2
train,12,s0_t1118935760200_a79,high,10.0,3,19,1118935772600,1118935772100,72,79,3,1118935772100,1118935773100,2
train,12,s0_t1118935760200_a79,high,15.0,5,1,1118935763600,1118935763100,80,76,3,1118935763100,1118935764100,2
train,12,s0_t1118935760200_a79,high,15.0,3,19,1118935772600,1118935772100,72,79,3,1118935772100,1118935773100,2
train,12,s0_t1118935760200_a79,high,20.0,5,1,1118935763600,1118935763100,80,76,3,1118935763100,1118935764100,2
train,12,s0_t1118935760200_a79,high,20.0,3,19,1118935772600,1118935772100,72,79,3,1118935772100,1118935773100,2
train,13,s0_t1118935760200_a85,high,-5.0,0,4,1118935765100,1118935764600,31,85,3,1118935764600,1118935765600,2
train,13,s0_t1118935760200_a85,high,-5.0,4,15,1118935770600,1118935770100,85,31,3,1118935770100,1118935771100,2
train,13,s0_t1118935760200_a85,high,-5.0,0,18,1118935772100,1118935771600,26,28,3,1118935771600,1118935772600,3
train,13,s0_t1118935760200_a85,high,-5.0,2,22,1118935774100,1118935773600,31,85,3,1118935773600,1118935774600,2
train,13,s0_t1118935760200_a85,high,-5.0,6,22,1118935774100,1118935773600,85,31,3,1118935773600,1118935774600,2
train,13,s0_t1118935760200_a85,high,0.0,2,10,1118935768100,1118935767600,24,26,3,1118935767600,1118935768600,3
train,13,s0_t1118935760200_a85,high,0.0,0,14,1118935770100,1118935769600,85,31,3,1118935769600,1118935770600,3
train,13,s0_t1118935760200_a85,high,0.0,3,14,1118935770100,1118935769600,86,64,3,1118935769600,1118935770600,3
train,13,s0_t1118935760200_a85,high,0.0,1,17,1118935771600,1118935771100,26,24,3,1118935771100,1118935772100,3
train,13,s0_t1118935760200_a85,high,0.0,1,18,1118935772100,1118935771600,24,26,3,1118935771600,1118935772600,3
train,13,s0_t1118935760200_a85,high,0.0,6,18,1118935772100,1118935771600,28,82,3,1118935771600,1118935772600,3
train,13,s0_t1118935760200_a85,high,0.0,2,22,1118935774100,1118935773600,86,64,3,1118935773600,1118935774600,3
train,13,s0_t1118935760200_a85,high,0.0,5,24,1118935775100,1118935774600,82,31,3,1118935774600,1118935775600,3
train,13,s0_t1118935760200_a85,high,0.0,5,25,1118935775600,1118935775100,31,82,3,1118935775100,1118935776100,3
train,13,s0_t1118935760200_a85,high,5.0,2,4,1118935765100,1118935764600,31,85,3,1118935764600,1118935765600,2
train,13,s0_t1118935760200_a85,high,5.0,3,10,1118935768100,1118935767600,24,26,3,1118935767600,1118935768600,3
train,13,s0_t1118935760200_a85,high,5.0,6,20,1118935773100,1118935772600,26,24,3,1118935772600,1118935773600,3
train,13,s0_t1118935760200_a85,high,5.0,7,21,1118935773600,1118935773100,86,64,3,1118935773100,1118935774100,3
train,13,s0_t1118935760200_a85,high,10.0,2,4,1118935765100,1118935764600,31,85,3,1118935764600,1118935765600,2
train,13,s0_t1118935760200_a85,high,10.0,3,10,1118935768100,1118935767600,24,26,3,1118935767600,1118935768600,3
train,13,s0_t1118935760200_a85,high,10.0,3,16,1118935771100,1118935770600,85,31,3,1118935770600,1118935771600,3
train,13,s0_t1118935760200_a85,high,15.0,2,4,1118935765100,1118935764600,31,85,3,1118935764600,1118935765600,2
train,13,s0_t1118935760200_a85,high,15.0,3,10,1118935768100,1118935767600,24,26,3,1118935767600,1118935768600,3
train,13,s0_t1118935760200_a85,high,15.0,2,15,1118935770600,1118935770100,31,85,3,1118935770100,1118935771100,3
train,13,s0_t1118935760200_a85,high,15.0,3,15,1118935770600,1118935770100,85,31,3,1118935770100,1118935771100,3
train,13,s0_t1118935760200_a85,high,15.0,7,21,1118935773600,1118935773100,86,64,3,1118935773100,1118935774100,3
train,13,s0_t1118935760200_a85,high,15.0,6,22,1118935774100,1118935773600,26,24,3,1118935773600,1118935774600,2
train,13,s0_t1118935760200_a85,high,15.0,5,25,1118935775600,1118935775100,31,82,3,1118935775100,1118935776100,3
train,13,s0_t1118935760200_a85,high,20.0,2,4,1118935765100,1118935764600,31,85,3,1118935764600,1118935765600,2
train,13,s0_t1118935760200_a85,high,20.0,3,10,1118935768100,1118935767600,24,26,3,1118935767600,1118935768600,3
train,13,s0_t1118935760200_a85,high,20.0,2,15,1118935770600,1118935770100,31,85,3,1118935770100,1118935771100,3
train,13,s0_t1118935760200_a85,high,20.0,3,15,1118935770600,1118935770100,85,31,3,1118935770100,1118935771100,3
train,13,s0_t1118935760200_a85,high,20.0,7,21,1118935773600,1118935773100,86,64,3,1118935773100,1118935774100,3
train,13,s0_t1118935760200_a85,high,20.0,6,22,1118935774100,1118935773600,26,24,3,1118935773600,1118935774600,2
train,17,s0_t1118935800200_a84,high,-5.0,6,12,1118935809100,1118935808600,106,116,3,1118935808600,1118935809600,3
train,17,s0_t1118935800200_a84,high,-5.0,0,14,1118935810100,1118935809600,112,99,3,1118935809600,1118935810600,3
train,17,s0_t1118935800200_a84,high,-5.0,6,14,1118935810100,1118935809600,116,106,3,1118935809600,1118935810600,3
train,17,s0_t1118935800200_a84,high,-5.0,0,15,1118935810600,1118935810100,99,112,3,1118935810100,1118935811100,3
train,17,s0_t1118935800200_a84,high,-5.0,0,17,1118935811600,1118935811100,112,99,3,1118935811100,1118935812100,2
train,17,s0_t1118935800200_a84,high,-5.0,5,22,1118935814100,1118935813600,84,106,3,1118935813600,1118935814600,3
train,17,s0_t1118935800200_a84,high,-5.0,5,27,1118935816600,1118935816100,106,84,3,1118935816100,1118935817100,3
train,17,s0_t1118935800200_a84,high,-5.0,5,30,1118935818100,1118935817600,84,106,2,1118935817600,1118935818100,2
train,17,s0_t1118935800200_a84,high,0.0,1,6,1118935806100,1118935805600,106,116,3,1118935805600,1118935806600,3
train,17,s0_t1118935800200_a84,high,0.0,3,6,1118935806100,1118935805600,84,106,3,1118935805600,1118935806600,3
train,17,s0_t1118935800200_a84,high,0.0,5,6,1118935806100,1118935805600,112,84,3,1118935805600,1118935806600,2
train,17,s0_t1118935800200_a84,high,0.0,6,13,1118935809600,1118935809100,112,99,3,1118935809100,1118935810100,3
train,17,s0_t1118935800200_a84,high,0.0,6,15,1118935810600,1118935810100,99,112,3,1118935810100,1118935811100,3
train,17,s0_t1118935800200_a84,high,0.0,7,15,1118935810600,1118935810100,112,99,3,1118935810100,1118935811100,3
train,17,s0_t1118935800200_a84,high,0.0,3,16,1118935811100,1118935810600,106,84,3,1118935810600,1118935811600,3
train,17,s0_t1118935800200_a84,high,0.0,1,18,1118935812100,1118935811600,116,106,3,1118935811600,1118935812600,3
train,17,s0_t1118935800200_a84,high,0.0,3,22,1118935814100,1118935813600,84,106,3,1118935813600,1118935814600,3
train,17,s0_t1118935800200_a84,high,0.0,3,24,1118935815100,1118935814600,106,84,3,1118935814600,1118935815600,3
train,17,s0_t1118935800200_a84,high,0.0,5,24,1118935815100,1118935814600,112,99,3,1118935814600,1118935815600,3
train,17,s0_t1118935800200_a84,high,0.0,5,28,1118935817100,1118935816600,99,112,3,1118935816600,1118935817600,3
train,17,s0_t1118935800200_a84,high,0.0,3,30,1118935818100,1118935817600,84,106,2,1118935817600,1118935818100,2
train,17,s0_t1118935800200_a84,high,5.0,2,1,1118935803600,1118935803100,106,116,3,1118935803100,1118935804100,3
train,17,s0_t1118935800200_a84,high,5.0,3,5,1118935805600,1118935805100,84,106,3,1118935805100,1118935806100,3
train,17,s0_t1118935800200_a84,high,5.0,5,5,1118935805600,1118935805100,112,84,3,1118935805100,1118935806100,3
train,17,s0_t1118935800200_a84,high,5.0,3,9,1118935807600,1118935807100,106,84,3,1118935807100,1118935808100,3
train,17,s0_t1118935800200_a84,high,5.0,3,10,1118935808100,1118935807600,84,106,3,1118935807600,1118935808600,3
train,17,s0_t1118935800200_a84,high,5.0,2,17,1118935811600,1118935811100,116,106,3,1118935811100,1118935812100,2
train,17,s0_t1118935800200_a84,high,5.0,3,17,1118935811600,1118935811100,106,84,3,1118935811100,1118935812100,3
train,17,s0_t1118935800200_a84,high,5.0,5,17,1118935811600,1118935811100,84,112,3,1118935811100,1118935812100,2
train,17,s0_t1118935800200_a84,high,5.0,1,21,1118935813600,1118935813100,99,112,3,1118935813100,1118935814100,3
train,17,s0_t1118935800200_a84,high,5.0,1,22,1118935814100,1118935813600,112,99,3,1118935813600,1118935814600,2
train,17,s0_t1118935800200_a84,high,5.0,3,22,1118935814100,1118935813600,84,106,3,1118935813600,1118935814600,3
train,17,s0_t1118935800200_a84,high,5.0,3,24,1118935815100,1118935814600,106,84,3,1118935814600,1118935815600,3
train,17,s0_t1118935800200_a84,high,5.0,5,29,1118935817600,1118935817100,112,99,3,1118935817100,1118935818100,2
train,17,s0_t1118935800200_a84,high,10.0,2,1,1118935803600,1118935803100,106,116,3,1118935803100,1118935804100,2
train,17,s0_t1118935800200_a84,high,10.0,3,5,1118935805600,1118935805100,84,106,3,1118935805100,1118935806100,3
train,17,s0_t1118935800200_a84,high,10.0,1,6,1118935806100,1118935805600,112,84,3,1118935805600,1118935806600,2
train,17,s0_t1118935800200_a84,high,10.0,2,6,1118935806100,1118935805600,99,112,3,1118935805600,1118935806600,2
train,17,s0_t1118935800200_a84,high,10.0,3,9,1118935807600,1118935807100,106,84,3,1118935807100,1118935808100,3
train,17,s0_t1118935800200_a84,high,10.0,3,10,1118935808100,1118935807600,84,106,3,1118935807600,1118935808600,3
train,17,s0_t1118935800200_a84,high,10.0,1,13,1118935809600,1118935809100,112,99,3,1118935809100,1118935810100,3
train,17,s0_t1118935800200_a84,high,10.0,0,15,1118935810600,1118935810100,116,106,3,1118935810100,1118935811100,3
train,17,s0_t1118935800200_a84,high,10.0,3,15,1118935810600,1118935810100,106,84,3,1118935810100,1118935811100,3
train,17,s0_t1118935800200_a84,high,10.0,0,18,1118935812100,1118935811600,106,116,3,1118935811600,1118935812600,3
train,17,s0_t1118935800200_a84,high,10.0,0,21,1118935813600,1118935813100,116,106,3,1118935813100,1118935814100,3
train,17,s0_t1118935800200_a84,high,10.0,0,22,1118935814100,1118935813600,106,116,3,1118935813600,1118935814600,2
train,17,s0_t1118935800200_a84,high,10.0,3,22,1118935814100,1118935813600,84,106,3,1118935813600,1118935814600,3
train,17,s0_t1118935800200_a84,high,10.0,3,24,1118935815100,1118935814600,106,84,3,1118935814600,1118935815600,3
train,17,s0_t1118935800200_a84,high,10.0,6,28,1118935817100,1118935816600,112,84,3,1118935816600,1118935817600,3
train,17,s0_t1118935800200_a84,high,15.0,2,4,1118935805100,1118935804600,116,106,3,1118935804600,1118935805600,3
train,17,s0_t1118935800200_a84,high,15.0,3,5,1118935805600,1118935805100,99,112,3,1118935805100,1118935806100,3
train,17,s0_t1118935800200_a84,high,15.0,2,6,1118935806100,1118935805600,106,116,3,1118935805600,1118935806600,3
train,17,s0_t1118935800200_a84,high,15.0,2,7,1118935806600,1118935806100,116,106,3,1118935806100,1118935807100,3
train,17,s0_t1118935800200_a84,high,15.0,2,9,1118935807600,1118935807100,106,116,3,1118935807100,1118935808100,3
train,17,s0_t1118935800200_a84,high,15.0,5,9,1118935807600,1118935807100,84,106,3,1118935807100,1118935808100,3
train,17,s0_t1118935800200_a84,high,15.0,5,15,1118935810600,1118935810100,106,84,3,1118935810100,1118935811100,3
train,17,s0_t1118935800200_a84,high,15.0,5,22,1118935814100,1118935813600,84,106,3,1118935813600,1118935814600,3
train,17,s0_t1118935800200_a84,high,15.0,3,23,1118935814600,1118935814100,99,112,3,1118935814100,1118935815100,3
train,17,s0_t1118935800200_a84,high,15.0,3,24,1118935815100,1118935814600,112,99,3,1118935814600,1118935815600,3
train,17,s0_t1118935800200_a84,high,15.0,5,24,1118935815100,1118935814600,106,84,3,1118935814600,1118935815600,3
train,17,s0_t1118935800200_a84,high,15.0,5,25,1118935815600,1118935815100,84,112,3,1118935815100,1118935816100,3
train,17,s0_t1118935800200_a84,high,15.0,3,26,1118935816100,1118935815600,99,112,3,1118935815600,1118935816600,3
train,17,s0_t1118935800200_a84,high,15.0,5,26,1118935816100,1118935815600,112,84,3,1118935815600,1118935816600,3
train,17,s0_t1118935800200_a84,high,15.0,3,28,1118935817100,1118935816600,112,99,3,1118935816600,1118935817600,3
train,17,s0_t1118935800200_a84,high,15.0,0,29,1118935817600,1118935817100,112,99,3,1118935817100,1118935818100,2
train,17,s0_t1118935800200_a84,high,15.0,3,29,1118935817600,1118935817100,99,112,3,1118935817100,1118935818100,3
train,17,s0_t1118935800200_a84,high,15.0,3,30,1118935818100,1118935817600,112,99,2,1118935817600,1118935818100,2
train,17,s0_t1118935800200_a84,high,20.0,2,4,1118935805100,1118935804600,116,106,3,1118935804600,1118935805600,3
train,17,s0_t1118935800200_a84,high,20.0,3,5,1118935805600,1118935805100,99,112,3,1118935805100,1118935806100,3
train,17,s0_t1118935800200_a84,high,20.0,2,6,1118935806100,1118935805600,106,116,3,1118935805600,1118935806600,3
train,17,s0_t1118935800200_a84,high,20.0,2,7,1118935806600,1118935806100,116,106,3,1118935806100,1118935807100,3
train,17,s0_t1118935800200_a84,high,20.0,2,9,1118935807600,1118935807100,106,116,3,1118935807100,1118935808100,3
train,17,s0_t1118935800200_a84,high,20.0,5,9,1118935807600,1118935807100,84,106,3,1118935807100,1118935808100,3
train,17,s0_t1118935800200_a84,high,20.0,5,15,1118935810600,1118935810100,106,84,3,1118935810100,1118935811100,3
train,17,s0_t1118935800200_a84,high,20.0,5,22,1118935814100,1118935813600,84,106,3,1118935813600,1118935814600,3
train,17,s0_t1118935800200_a84,high,20.0,5,24,1118935815100,1118935814600,106,84,3,1118935814600,1118935815600,3
train,17,s0_t1118935800200_a84,high,20.0,0,28,1118935817100,1118935816600,112,84,3,1118935816600,1118935817600,3
train,17,s0_t1118935800200_a84,high,20.0,1,29,1118935817600,1118935817100,112,99,3,1118935817100,1118935818100,2
train,18,s0_t1118935800200_a99,high,-5.0,6,1,1118935803600,1118935803100,96,113,3,1118935803100,1118935804100,3
train,18,s0_t1118935800200_a99,high,-5.0,6,2,1118935804100,1118935803600,113,96,3,1118935803600,1118935804600,3
train,18,s0_t1118935800200_a99,high,-5.0,2,4,1118935805100,1118935804600,99,96,3,1118935804600,1118935805600,2
train,18,s0_t1118935800200_a99,high,-5.0,6,4,1118935805100,1118935804600,96,113,3,1118935804600,1118935805600,3
train,18,s0_t1118935800200_a99,high,-5.0,1,5,1118935805600,1118935805100,116,106,3,1118935805100,1118935806100,3
train,18,s0_t1118935800200_a99,high,-5.0,3,5,1118935805600,1118935805100,106,84,3,1118935805100,1118935806100,3
train,18,s0_t1118935800200_a99,high,-5.0,6,5,1118935805600,1118935805100,113,96,3,1118935805100,1118935806100,3
train,18,s0_t1118935800200_a99,high,-5.0,1,6,1118935806100,1118935805600,106,116,3,1118935805600,1118935806600,3
train,18,s0_t1118935800200_a99,high,-5.0,0,8,1118935807100,1118935806600,99,112,3,1118935806600,1118935807600,3
train,18,s0_t1118935800200_a99,high,-5.0,3,8,1118935807100,1118935806600,84,106,3,1118935806600,1118935807600,3
train,18,s0_t1118935800200_a99,high,-5.0,7,8,1118935807100,1118935806600,112,84,3,1118935806600,1118935807600,2
train,18,s0_t1118935800200_a99,high,-5.0,0,9,1118935807600,1118935807100,112,50,3,1118935807100,1118935808100,2
train,18,s0_t1118935800200_a99,high,-5.0,2,9,1118935807600,1118935807100,50,113,3,1118935807100,1118935808100,2
train,18,s0_t1118935800200_a99,high,-5.0,0,17,1118935811600,1118935811100,99,112,3,1118935811100,1118935812100,3
train,18,s0_t1118935800200_a99,high,-5.0,4,17,1118935811600,1118935811100,112,50,3,1118935811100,1118935812100,3
train,18,s0_t1118935800200_a99,high,-5.0,5,18,1118935812100,1118935811600,113,96,3,1118935811600,1118935812600,3
train,18,s0_t1118935800200_a99,high,-5.0,0,20,1118935813100,1118935812600,112,99,3,1118935812600,1118935813600,3
train,18,s0_t1118935800200_a99,high,-5.0,1,21,1118935813600,1118935813100,116,106,3,1118935813100,1118935814100,2
train,18,s0_t1118935800200_a99,high,-5.0,3,21,1118935813600,1118935813100,106,84,3,1118935813100,1118935814100,3
train,18,s0_t1118935800200_a99,high,-5.0,2,24,1118935815100,1118935814600,112,113,3,1118935814600,1118935815600,3
train,18,s0_t1118935800200_a99,high,-5.0,0,25,1118935815600,1118935815100,99,112,3,1118935815100,1118935816100,3
train,18,s0_t1118935800200_a99,high,-5.0,3,26,1118935816100,1118935815600,84,106,3,1118935815600,1118935816600,3
train,18,s0_t1118935800200_a99,high,-5.0,5,26,1118935816100,1118935815600,96,113,3,1118935815600,1118935816600,3
train,18,s0_t1118935800200_a99,high,-5.0,1,28,1118935817100,1118935816600,99,84,3,1118935816600,1118935817600,2
train,18,s0_t1118935800200_a99,high,-5.0,7,28,1118935817100,1118935816600,84,106,3,1118935816600,1118935817600,2
train,18,s0_t1118935800200_a99,high,0.0,5,3,1118935804600,1118935804100,112,99,3,1118935804100,1118935805100,3
train,18,s0_t1118935800200_a99,high,0.0,4,4,1118935805100,1118935804600,84,106,3,1118935804600,1118935805600,3
train,18,s0_t1118935800200_a99,high,0.0,0,5,1118935805600,1118935805100,113,96,3,1118935805100,1118935806100,3
train,18,s0_t1118935800200_a99,high,0.0,5,8,1118935807100,1118935806600,99,112,3,1118935806600,1118935807600,3
train,18,s0_t1118935800200_a99,high,0.0,4,10,1118935808100,1118935807600,106,84,3,1118935807600,1118935808600,3
train,18,s0_t1118935800200_a99,high,0.0,4,12,1118935809100,1118935808600,84,106,3,1118935808600,1118935809600,3
train,18,s0_t1118935800200_a99,high,0.0,3,14,1118935810100,1118935809600,99,112,3,1118935809600,1118935810600,3
train,18,s0_t1118935800200_a99,high,0.0,5,14,1118935810100,1118935809600,112,84,3,1118935809600,1118935810600,2
train,18,s0_t1118935800200_a99,high,0.0,4,21,1118935813600,1118935813100,106,84,3,1118935813100,1118935814100,3
train,18,s0_t1118935800200_a99,high,0.0,7,21,1118935813600,1118935813100,116,106,3,1118935813100,1118935814100,3
train,18,s0_t1118935800200_a99,high,0.0,4,24,1118935815100,1118935814600,84,106,3,1118935814600,1118935815600,3
train,18,s0_t1118935800200_a99,high,0.0,7,24,1118935815100,1118935814600,106,116,3,1118935814600,1118935815600,3
train,18,s0_t1118935800200_a99,high,0.0,2,26,1118935816100,1118935815600,113,50,3,1118935815600,1118935816600,3
train,18,s0_t1118935800200_a99,high,0.0,2,27,1118935816600,1118935816100,50,113,3,1118935816100,1118935817100,3
