sample_index,episode_index,episode_id,origin_ms,source_block,source_keys,source_groups,track_keys,origin,active_tracks_last,mean_neighbor_degree_last,nearest_pair_distance_m,max_closing_speed_mps,mean_speed_last_mps,history_abs_acceleration_mean_mps2,history_max_deceleration_mps2,history_heading_change_mean_deg,history_acceleration_tracks,history_heading_tracks,not_detected_given_exists_fraction,unavailable_slot_fraction,posthoc_future_cv_ADE_m,ade_targets,fde_targets,source_component,bin_active_tracks_last,bin_mean_neighbor_degree_last,bin_nearest_pair_distance_m,bin_max_closing_speed_mps,bin_mean_speed_last_mps,bin_history_abs_acceleration_mean_mps2,bin_history_max_deceleration_mps2,bin_history_heading_change_mean_deg,bin_unavailable_slot_fraction,bin_posthoc_future_cv_ADE_m,Q_ADE,Q_ADE_snr_range,Q_FDE,Q_FDE_snr_range,G_ADE,G_ADE_snr_range,G_FDE,G_FDE_snr_range,delta_ADE,delta_FDE,case_rank_score
37,181,s1_t1118936960200_a1530,1118936968100,21,"[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[0, 1, 2, 3, 4, 5, 6, 7]",37,8,4.5,7.641993666610142,4.249479660238239,13.045195742783221,0.7067955760858777,1.8875015830447168,9.383487394252311,8,8,0.0,0.0,1.8406296084945808,8,8,0,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_0,bin_2,0.9580710232257843,0.007154703140258789,1.6779131591320038,0.007365226745605469,0.8559727817773819,0.0036298036575317383,1.367420256137848,0.00213623046875,0.1020982414484024,0.3104929029941559,0.25734469294548035
38,181,s1_t1118936960200_a1530,1118936969100,21,"[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[0, 1, 2, 3, 4, 5, 6, 7]",38,8,4.25,8.751035292429268,2.546518209876884,12.3400453733193,0.7798879951662379,1.8843302523958805,7.881354629142535,8,8,0.0,0.0,1.4325202755412985,8,7,0,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_0,bin_2,0.8669958859682083,0.001160740852355957,0.9873639792203903,0.003037750720977783,0.8047952055931091,0.0002633333206176758,1.2484312653541565,0.0009579658508300781,0.06220068037509918,-0.2610672861337662,-0.0683329626917839
39,181,s1_t1118936960200_a1530,1118936970100,21,"[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[0, 1, 2, 3, 4, 5, 6, 7]",39,8,4.0,7.5732001687757196,2.807430591893164,12.112851475991004,1.380200893709929,2.8343676627320797,6.985113540895709,8,8,0.0,0.0,1.3009031963374984,8,7,0,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_0,bin_2,0.8912729769945145,0.00023818016052246094,1.630557894706726,0.0007877349853515625,0.9104034453630447,0.0005003213882446289,1.6606497168540955,0.0009658336639404297,-0.019130468368530273,-0.030091822147369385,-0.034176379442214966
40,181,s1_t1118936960200_a1530,1118936971100,21,"[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[0, 1, 2, 3, 4, 5, 6, 7]",40,7,4.285714285714286,7.002918318441714,2.953910955983632,12.881672245290549,0.9881146724975002,1.167218741701916,4.462029584373722,7,7,0.0,0.05625,0.5857482839065009,7,7,0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_1,bin_0,bin_1,bin_1,0.8729806840419769,0.0035796165466308594,1.852858692407608,0.0036019086837768555,0.9893143475055695,0.0041234493255615234,1.8426074087619781,0.0048160552978515625,-0.11633366346359253,0.010251283645629883,-0.11120802164077759
41,181,s1_t1118936960200_a1530,1118936972100,21,"[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[0, 1, 2, 3, 4, 5, 6, 7]",41,7,4.285714285714286,7.866262643735416,3.049956167349332,12.771677561084067,0.6560404566163562,2.6410205544366483,5.40322194769182,7,7,0.0,0.11875,0.8594432535399955,7,7,0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_1,0.7939591556787491,0.005029857158660889,1.5058967471122742,0.007367610931396484,0.9658795595169067,0.003163576126098633,1.6794763505458832,0.004619598388671875,-0.17192040383815765,-0.173579603433609,-0.25871020555496216
42,181,s1_t1118936960200_a1530,1118936973100,21,"[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[0, 1, 2, 3, 4, 5, 6, 7]",42,7,4.285714285714286,9.342317273254737,2.7334927680074914,12.236392689363898,0.43695992455688565,0.8211063227188582,1.9309006226266519,7,7,0.0,0.125,0.8020331671421745,7,7,0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_0,bin_1,bin_1,0.785629540681839,0.004926085472106934,1.4159903228282928,0.011958956718444824,0.5333723723888397,0.0018323063850402832,0.9817686975002289,0.0006883740425109863,0.25225716829299927,0.43422162532806396,0.46936798095703125
43,181,s1_t1118936960200_a1530,1118936974100,21,"[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[0, 1, 2, 3, 4, 5, 6, 7]",43,7,4.285714285714286,8.401531782137297,2.94187080485324,12.539882097761254,0.4169798219138435,1.6535830261568378,2.206183644327376,7,7,0.0,0.125,1.0713506700625637,7,7,0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_0,bin_1,bin_2,0.4913177713751793,0.0029356777667999268,0.7550449967384338,0.005346953868865967,0.6656433194875717,0.0007903575897216797,1.4238511323928833,0.0039969682693481445,-0.17432554811239243,-0.6688061356544495,-0.5087286159396172
44,181,s1_t1118936960200_a1530,1118936975100,21,"[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[0, 1, 2, 3, 4, 5, 6, 7]",44,7,4.0,8.416950661023478,2.192028110577432,12.440998093169858,0.6560488024057916,1.4141256368826032,2.429896223871361,7,7,0.0,0.125,1.8097772119638573,7,7,0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_0,bin_1,bin_2,1.2596394419670105,0.0030548572540283203,2.7790477871894836,0.0027658939361572266,1.4249423444271088,0.0025130510330200195,3.02260422706604,0.002680063247680664,-0.16530290246009827,-0.2435564398765564,-0.28708112239837646
45,181,s1_t1118936960200_a1530,1118936976100,21,"[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[0, 1, 2, 3, 4, 5, 6, 7]",45,7,4.0,9.261961259193406,5.179825303734463,11.34234557115789,1.1980777217463987,3.2322800407053145,2.8870122338073947,7,7,0.0,0.125,1.4843086355678519,7,7,0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_0,bin_1,bin_2,0.9086698442697525,0.0021573305130004883,1.6176925897598267,0.0035653114318847656,0.7869880050420761,0.003529787063598633,1.4419721961021423,0.003253340721130371,0.12168183922767639,0.17572039365768433,0.20954203605651855
46,181,s1_t1118936960200_a1530,1118936977100,21,"[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[0, 1, 2, 3, 4, 5, 6, 7]",46,7,3.7142857142857144,9.848214392434329,9.358891396561262,10.622881993286443,1.4236834356537764,3.970632355223388,4.591831021628856,7,7,0.0,0.125,1.3785645778559044,7,7,0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_0,bin_1,bin_2,0.6847797930240631,0.0033719539642333984,1.0363442599773407,0.002805471420288086,0.5677543580532074,0.00267946720123291,1.0838711857795715,0.0026404857635498047,0.11702543497085571,-0.047526925802230835,0.0932619720697403
47,181,s1_t1118936960200_a1530,1118936978100,21,"[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[1530, 1533, 1536, 1531, 1525, 1532, 1514, 1528]","[0, 1, 2, 3, 4, 5, 6, 7]",47,7,3.4285714285714284,8.97464227228967,9.259695501962304,10.384261186819462,1.2588895320278322,2.4737765406821097,2.4591110807386554,7,7,0.0,0.125,2.1547652127930004,7,7,0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_0,bin_1,bin_2,0.6421298682689667,0.0005286931991577148,1.1821090281009674,0.000992417335510254,1.1178952157497406,0.0004024505615234375,2.1225239634513855,0.0010421276092529297,-0.4757653474807739,-0.9404149353504181,-0.945972815155983
48,182,s1_t1118936960200_a1532,1118936963100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",48,8,3.25,3.7705267032314143,2.8056931097530144,11.820416564663393,0.844742785429059,0.7582358972331397,10.495698328142506,8,8,0.0,0.0,2.2244996340229504,8,8,0,bin_2,bin_1,bin_0,bin_2,bin_2,bin_2,bin_1,bin_1,bin_0,bin_2,1.0534134209156036,0.0017586946487426758,1.7419970035552979,0.00458073616027832,0.8934176117181778,0.0027309656143188477,1.5089726448059082,0.002978801727294922,0.15999580919742584,0.23302435874938965,0.27650798857212067
49,182,s1_t1118936960200_a1532,1118936964100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",49,8,3.25,5.329682801281898,7.685820638661256,11.337938846266724,0.7200966652803968,1.971373750405898,7.303836136010439,8,8,0.0,0.0,1.621696419616384,8,6,0,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_0,bin_2,0.8369350433349609,0.0007227063179016113,1.7632954120635986,0.0010361671447753906,1.1172134280204773,0.0005428791046142578,1.9260244071483612,0.0015655755996704102,-0.28027838468551636,-0.16272899508476257,-0.36164288222789764
50,182,s1_t1118936960200_a1532,1118936965100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",50,8,3.25,3.358713769356223,3.9370411644835155,11.403983334309713,0.5589261444607463,1.2831642298567683,5.7232699969045155,8,8,0.0,0.0,1.1719808521236021,8,6,0,bin_2,bin_1,bin_0,bin_2,bin_2,bin_1,bin_1,bin_1,bin_0,bin_2,0.7149134576320648,0.0020564794540405273,1.6663151681423187,0.0019916296005249023,0.7096053510904312,0.0016821026802062988,1.6297512650489807,0.002086043357849121,0.005308106541633606,0.03656390309333801,0.023590058088302612
51,182,s1_t1118936960200_a1532,1118936966100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",51,6,3.3333333333333335,3.473478616302281,2.1282744346863964,11.681099066146787,1.0263921988691218,3.3629307923395984,6.336930530408773,7,7,0.0,0.05625,1.2247538788117909,6,5,0,bin_1,bin_1,bin_0,bin_2,bin_2,bin_2,bin_2,bin_1,bin_1,bin_2,1.0594383478164673,0.0038868188858032227,1.2681716680526733,0.0026869773864746094,1.126294106245041,0.0027409791946411133,1.5868163406848907,0.0014066696166992188,-0.06685575842857361,-0.3186446726322174,-0.2261780947446823
52,182,s1_t1118936960200_a1532,1118936967100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",52,6,3.3333333333333335,5.394692590140187,2.617642483623049,12.006499435117425,0.5659537010945824,2.088363748999282,5.738846608061308,6,6,0.0,0.18125,1.231930795038922,6,5,0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_1,bin_2,bin_1,bin_1,bin_2,0.7919018715620041,0.0006278753280639648,1.6143551468849182,0.0012142658233642578,0.7908929288387299,0.0002608299255371094,1.8524770140647888,0.0001728534698486328,0.001008942723274231,-0.2381218671798706,-0.11805199086666107
53,182,s1_t1118936960200_a1532,1118936968100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",53,5,4.0,6.475826690573356,1.36702743728051,13.690381181966583,0.9286129971565087,0.0,3.398528868362064,5,5,0.0,0.3,1.762160996248405,5,5,0,bin_0,bin_1,bin_1,bin_1,bin_2,bin_2,bin_0,bin_0,bin_2,bin_2,1.3039683401584625,0.0011234283447265625,2.2699323892593384,0.0011234283447265625,1.4989067018032074,0.0007729530334472656,2.7230337858200073,0.0015702247619628906,-0.19493836164474487,-0.45310139656066895,-0.42148905992507935
54,182,s1_t1118936960200_a1532,1118936969100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",54,5,4.0,7.606224623720681,4.019567940575349,12.778408259081463,0.43377789670139233,0.7138953423519633,7.444826750925763,5,5,0.0,0.3625,1.8171907583555602,5,5,0,bin_0,bin_1,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,0.6117609739303589,0.0006036162376403809,1.144604742527008,0.0013474225997924805,0.6349557042121887,0.0006453990936279297,1.1827439963817596,0.0019265413284301758,-0.023194730281829834,-0.03813925385475159,-0.04226435720920563
55,182,s1_t1118936960200_a1532,1118936970100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",55,5,4.0,10.18715246824063,3.9465137722118384,14.148807094078231,1.620033458885048,2.8344048674247175,6.19339389960512,5,5,0.0,0.375,1.9644922271577905,5,5,0,bin_0,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_1,bin_2,bin_2,0.8936827331781387,0.004513919353485107,1.640467494726181,0.008457779884338379,0.5048660635948181,0.001621246337890625,1.0716732144355774,0.009206771850585938,0.3888166695833206,0.5687942802906036,0.6732138097286224
56,182,s1_t1118936960200_a1532,1118936971100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",56,5,4.0,8.00052598443134,0.7120395683104831,12.972963066697053,0.6322155087950987,1.1976715563902036,9.722387092263034,5,5,0.0,0.375,0.7327603047670115,5,5,0,bin_0,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_1,bin_2,bin_1,0.5311499238014221,0.0019059181213378906,1.0309576988220215,0.002196669578552246,0.8242690563201904,0.0008161664009094238,1.7091571986675262,0.0026432275772094727,-0.2931191325187683,-0.6781994998455048,-0.6322188824415207
57,182,s1_t1118936960200_a1532,1118936972100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",57,5,3.6,7.37702531199452,0.20805990473726446,12.556611904201814,0.5512095068100128,1.0538082706866672,6.239800168504877,5,5,0.0,0.375,1.1991414507822493,5,5,0,bin_0,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_1,bin_2,bin_2,0.5433588325977325,0.004840373992919922,0.9702274650335312,0.0049956440925598145,0.5314696431159973,0.004079222679138184,0.8651763051748276,0.003310084342956543,0.01188918948173523,0.10505115985870361,0.06441476941108704
58,182,s1_t1118936960200_a1532,1118936973100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",58,5,3.6,6.972000597311184,1.9032950989633663,12.541278268195812,0.566672500828109,0.8211063227188582,2.8587124224445053,5,5,0.0,0.375,1.2892087600299562,5,5,0,bin_0,bin_1,bin_1,bin_1,bin_2,bin_1,bin_1,bin_0,bin_2,bin_2,0.7441497594118118,0.0011301636695861816,1.5321199893951416,0.001705765724182129,0.7456398755311966,0.0002924799919128418,1.5595412850379944,0.003340482711791992,-0.0014901161193847656,-0.027421295642852783,-0.015200763940811157
59,182,s1_t1118936960200_a1532,1118936974100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",59,5,3.6,8.86826387952021,0.1527823240330478,13.439482353857972,0.6643821792839205,0.6178170493097875,2.737867813285186,5,5,0.0,0.375,1.2774639425929355,5,5,0,bin_0,bin_1,bin_1,bin_0,bin_2,bin_1,bin_1,bin_0,bin_2,bin_2,0.9413342177867889,0.001417696475982666,1.9193593263626099,0.002825498580932617,0.757164254784584,0.0012854337692260742,1.481280118227005,0.0014955997467041016,0.1841699630022049,0.43807920813560486,0.4032095670700073
60,182,s1_t1118936960200_a1532,1118936975100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",60,5,3.2,11.174924120774554,0.0,12.559542214932705,0.23198785256452012,0.5563103548564025,4.335596581400947,5,5,0.0,0.375,1.1210675704071575,5,5,0,bin_0,bin_1,bin_1,bin_0,bin_2,bin_0,bin_1,bin_0,bin_2,bin_2,1.1945655047893524,0.001432180404663086,2.6226718425750732,0.003646373748779297,1.0205834209918976,0.0013910531997680664,2.234787166118622,0.0004944801330566406,0.17398208379745483,0.3878846764564514,0.36792442202568054
61,182,s1_t1118936960200_a1532,1118936976100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",61,5,2.8,14.87967591939904,1.4900936399017326,12.618737964356754,0.4254333780462308,1.2024645464307042,1.7119698727836135,5,5,0.0,0.375,0.9499169271106543,5,5,0,bin_0,bin_0,bin_1,bin_1,bin_2,bin_1,bin_1,bin_0,bin_2,bin_1,1.0415331423282623,0.0016590356826782227,1.9585637748241425,0.0028753280639648438,0.8809527903795242,0.0009875297546386719,1.5793468058109283,0.004391670227050781,0.1605803519487381,0.3792169690132141,0.35018883645534515
62,182,s1_t1118936960200_a1532,1118936977100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",62,5,2.8,12.972052093226935,3.0051576353999536,12.0878163278354,0.913992701726784,1.9385378782976364,4.089435338885356,5,5,0.0,0.375,1.1400318252167643,5,5,0,bin_0,bin_0,bin_1,bin_2,bin_2,bin_2,bin_2,bin_0,bin_2,bin_2,0.7417520880699158,0.0007590651512145996,1.632527083158493,0.002627849578857422,0.6867743879556656,0.0018084049224853516,1.5994609892368317,0.0033354759216308594,0.05497770011425018,0.03306609392166138,0.07151074707508087
63,182,s1_t1118936960200_a1532,1118936978100,21,"[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[1532, 1488, 1536, 1538, 1537, 1511, 1539, 1465]","[0, 1, 2, 3, 4, 5, 6, 7]",63,5,2.4,9.926136192358184,3.4681714389696428,12.259068317793957,0.4706777211603928,0.5195127202935635,2.3294400281091625,5,5,0.0,0.375,1.628765935909465,5,5,0,bin_0,bin_0,bin_1,bin_2,bin_2,bin_1,bin_1,bin_0,bin_2,bin_2,1.1141389310359955,0.0019077062606811523,2.67725145816803,0.004263639450073242,0.9497623443603516,0.0010188817977905273,1.8037188947200775,0.003480076789855957,0.16437658667564392,0.8735325634479523,0.6011428683996201
64,183,s1_t1118936980200_a1532,1118936983100,21,"[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[0, 1, 2, 3, 4, 5, 6, 7]",64,8,5.25,5.7895456497407904,4.084557399369722,7.225898453189204,1.5031692826070011,5.281362095293034,1.7629948906144395,8,5,0.0,0.0,0.9817496904624778,8,8,0,bin_2,bin_1,bin_1,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_1,0.5590992867946625,0.002959728240966797,1.2214995324611664,0.007434964179992676,0.4971206337213516,0.003933966159820557,0.9774713218212128,0.008806884288787842,0.06197865307331085,0.2440282106399536,0.18399275839328766
65,183,s1_t1118936980200_a1532,1118936984100,21,"[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[0, 1, 2, 3, 4, 5, 6, 7]",65,8,4.0,4.9971228617237635,5.456877927766589,6.512985955048199,1.0462076122055066,3.9136332354874948,2.9814142552264777,8,5,0.0,0.0,0.7387728455867836,8,8,0,bin_2,bin_1,bin_0,bin_2,bin_2,bin_2,bin_2,bin_0,bin_0,bin_1,0.7902416586875916,0.0033147335052490234,1.8470889627933502,0.002057194709777832,0.6980545818805695,0.002918064594268799,1.3730800449848175,0.0028502941131591797,0.0921870768070221,0.4740089178085327,0.32919153571128845
66,183,s1_t1118936980200_a1532,1118936985100,21,"[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[0, 1, 2, 3, 4, 5, 6, 7]",66,8,3.5,3.0628633861550623,1.7372393846843301,6.102884265178067,1.0772931640344294,2.460223555529278,6.288210004216402,8,5,0.0,0.0,0.7877806469875548,8,8,0,bin_2,bin_1,bin_0,bin_1,bin_2,bin_2,bin_2,bin_1,bin_0,bin_1,0.6324471980333328,0.002398371696472168,1.5800877511501312,0.00739133358001709,0.38644150644540787,0.003178119659423828,0.8520621955394745,0.008184313774108887,0.24600569158792496,0.7280255556106567,0.6100184693932533
67,183,s1_t1118936980200_a1532,1118936986100,21,"[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[0, 1, 2, 3, 4, 5, 6, 7]",67,8,2.75,3.6005855327560856,4.138215105447287,5.731520965036783,0.7046787340386474,1.4691770044387396,1.5846664684424017,8,4,0.0,0.0,0.7078018929147586,8,8,0,bin_2,bin_0,bin_0,bin_2,bin_2,bin_1,bin_1,bin_0,bin_0,bin_1,0.8569551706314087,0.0010790824890136719,1.9024811685085297,0.0024024248123168945,0.620659276843071,0.0008960366249084473,1.3830354511737823,0.001965045928955078,0.2362958937883377,0.5194457173347473,0.49601875245571136
68,183,s1_t1118936980200_a1532,1118936987100,21,"[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[0, 1, 2, 3, 4, 5, 6, 7]",68,8,2.75,4.321196397707521,5.507375016776792,6.0039163205268355,0.7037318777340957,1.9424352231009119,13.395720120280323,8,4,0.0,0.0,0.6825127691587834,8,8,0,bin_2,bin_0,bin_0,bin_2,bin_2,bin_1,bin_2,bin_1,bin_0,bin_1,0.5376101583242416,0.0010791420936584473,0.8880370259284973,0.003006458282470703,0.6457118839025497,0.0019042491912841797,1.2403724789619446,0.0036487579345703125,-0.1081017255783081,-0.35233545303344727,-0.28426945209503174
69,183,s1_t1118936980200_a1532,1118936988100,21,"[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[0, 1, 2, 3, 4, 5, 6, 7]",69,8,2.75,4.105817920857021,4.923177832642122,5.409917121766213,0.5575987694861095,1.3546396552186515,3.4926686503796422,8,4,0.0,0.0,0.9531067203149671,8,8,0,bin_2,bin_0,bin_0,bin_2,bin_2,bin_1,bin_1,bin_0,bin_0,bin_1,0.4783184975385666,0.0005086064338684082,0.9201226979494095,0.0016775131225585938,0.4946228712797165,0.00035011768341064453,0.9180473983287811,0.001196742057800293,-0.016304373741149902,0.002075299620628357,-0.015266723930835724
70,183,s1_t1118936980200_a1532,1118936989100,21,"[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[0, 1, 2, 3, 4, 5, 6, 7]",70,8,2.75,5.712994902303743,3.1711516403134157,5.953238155929496,0.3443671966861347,1.3022802624725343,5.171202664912239,8,4,0.0,0.0,0.9770003488165495,8,8,0,bin_2,bin_0,bin_1,bin_2,bin_2,bin_1,bin_1,bin_1,bin_0,bin_1,0.31249672919511795,0.0008979141712188721,0.594860777258873,0.0017163753509521484,0.31973154097795486,0.0018883049488067627,0.5923738032579422,0.0033788681030273438,-0.007234811782836914,0.002486974000930786,-0.005991324782371521
71,183,s1_t1118936980200_a1532,1118936990100,21,"[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[1532, 1537, 1530, 1543, 1462, 1525, 1533, 1545]","[0, 1, 2, 3, 4, 5, 6, 7]",71,8,2.75,5.712994902303743,1.8388116454216958,5.1213604905347,0.42618874443129445,1.8344983391214573,4.640218376557332,8,4,0.0,0.0,0.6451544237592158,8,8,0,bin_2,bin_0,bin_1,bin_1,bin_2,bin_1,bin_2,bin_0,bin_0,bin_1,0.322904497385025,0.0016397535800933838,0.6278536766767502,0.00584787130355835,0.2781996801495552,0.004432886838912964,0.5834653079509735,0.007068157196044922,0.04470481723546982,0.04438836872577667,0.06689900159835815
